symbol,entry_date,year,r,pnl,win,reason,hold,n_contractions,final_depth,first_depth,tighten_ratio,vdu_ratio,base_len_days,pivot_vs_top,wait_days,regime_on
TYL,2014-01-27,2014,-0.1967139827020182,-3827.231795590177,False,trail_ma,6,3,0.0415,0.11405,0.3638754932047348,0.8235,36,-0.01143353593842067,27,True
TYL,2020-05-27,2020,-0.0168713009227486,-599.8502202912624,False,stop,12,3,0.07261,0.26708,0.27186610753332335,0.6396,36,-0.0038244005640473144,22,True
UAA,2012-10-24,2012,-1.0156715009227508,-12133.163089504726,False,stop,1,3,0.06246,0.12598,0.49579298301317665,0.9874,20,-0.0597112769736835,8,True
UAL,2018-12-04,2018,-1.0174404303417377,-26038.77786751084,False,stop,2,3,0.04893,0.12357,0.39596989560572954,0.96,38,0.040115576131211084,9,True
UBS,2025-02-26,2025,-1.0412243753449897,-14374.659433694009,False,stop_gap,1,3,0.03202,0.10156,0.31528160693186297,0.9516,18,-0.041573732434189936,1,True
UBSI,2015-04-30,2015,-0.6213508093941187,-8419.913531340193,False,trail_ma,2,3,0.02513,0.05633,0.446121072252796,0.8153,24,-0.027778161119266342,6,True
UDR,2007-02-09,2007,-0.7716676298081834,-3492.9357818290887,False,trail_ma,14,3,0.02788,0.08267,0.3372444659489537,0.9611,33,-0.023053527526489148,12,True
UDR,2010-04-06,2010,0.5400267191971571,2640.778312813655,True,trail_ma,33,3,0.03106,0.10068,0.3085021851410409,0.8723,37,0.12057163377495583,6,True
UDR,2019-03-29,2019,-0.6583678056640984,-6079.215124528043,False,trail_ma,13,5,0.01615,0.09792,0.16493055555555558,0.8244,54,0.07812030384471846,12,True
UEIC,2007-07-12,2007,-1.0156715009227502,-5237.71128382664,False,stop,4,4,0.04966,0.11021,0.4505943199346702,0.6587,35,0.07752387413463091,11,True
UEIC,2015-01-07,2015,-1.0181077426890948,-21577.791594021925,False,stop,30,5,0.05552,0.11699,0.47457047610906916,0.9089,76,0.12571227550700126,10,True
UFCS,2005-04-22,2005,-1.035838736009047,-1205.847140551385,False,stop,2,4,0.02786,0.18502,0.15057831585774512,0.8538,43,0.016195692033449394,4,True
UFCS,2015-11-03,2015,-0.1318708515636511,-2579.9633290410334,False,trail_ma,28,4,0.04181,0.12189,0.34301419312494874,0.6974,51,-0.02386166083782959,11,True
UGI,2016-06-30,2016,-0.0341017088037824,-392.4682567918841,False,stop,32,3,0.01725,0.05383,0.3204532788407951,0.7773,39,0.06372205761736893,11,True
UGI,2018-09-19,2018,-0.3566342248699818,-9853.330943130692,False,trail_ma,17,3,0.0297,0.0643,0.46189735614307936,0.9038,41,0.04557180221060375,37,True
UHAL,2010-10-29,2010,-0.3347266062170879,-2251.906760351233,False,trail_ma,2,4,0.06748,0.14187,0.47564671882709525,0.3483,36,-0.009667454008837062,16,True
UHAL,2013-06-03,2013,-0.0896343775077588,-253.4239895921044,False,stop_gap,4,4,0.03946,0.09592,0.4113844870725605,0.7058,41,-0.03290445577218393,10,True
UHAL,2014-01-03,2014,-0.8375081777041404,-21308.787898051767,False,trail_ma,15,5,0.04016,0.13003,0.3088518034299777,0.7839,74,0.2690239588422121,27,True
UHT,2013-03-11,2013,-0.3867768348197558,-5017.504142214315,False,trail_ma,27,3,0.02612,0.06149,0.4247845178077736,0.6151,31,0.04001433443971236,9,True
UI,2017-01-23,2017,-0.608021097464052,-9696.505191180588,False,stop_gap,14,4,0.04054,0.12348,0.3283122772918691,0.5708,45,0.02095614802689294,7,True
UIS,2013-12-05,2013,1.1809287502243304,27800.651495690505,True,trail_ma,34,3,0.04883,0.13011,0.37529782491737756,0.7817,23,0.03782148183816747,8,True
UL,2007-01-19,2007,-0.57836167426113,-1832.4335306978,False,trail_ma,6,3,0.01443,0.0386,0.3738341968911917,0.7159,28,0.10176275092283071,27,True
UL,2017-10-05,2017,-0.5907405225353906,-2610.1910752050558,False,trail_ma,2,3,0.01717,0.03843,0.44678636481915174,0.7817,36,0.04787324167570506,35,True
UMBF,2022-01-04,2022,-1.025128590227585,-64178.27616182491,False,stop,10,4,0.04251,0.10345,0.41092315128081197,0.5366,47,0.0387987660481528,1,True
UMC,2021-04-23,2021,-0.0168713009227503,-891.6450079823451,False,stop,4,4,0.05301,0.20656,0.25663245546088304,0.9317,44,-0.14716302074035426,3,True
UMC,2021-07-15,2021,-1.0156715009227506,-55566.712060456346,False,stop,2,3,0.07755,0.29778,0.2604271609913359,0.9789,43,-0.1288889021478481,13,True
UNF,2013-03-08,2013,1.373599995991913,13926.372333293648,True,trail_ma,77,3,0.03586,0.09338,0.3840222745769972,0.8003,42,-0.031125697552068954,2,True
UNFI,2024-11-18,2024,5.975929899077251,336563.38317423605,True,target,15,4,0.07265,0.18747,0.38752867125406737,0.7647,32,-0.04276456965147091,1,True
UNH,2005-01-20,2005,-0.6716588033485192,-1480.3316830323424,False,trail_ma,23,4,0.03954,0.14071,0.2810034823395636,0.777,64,0.18047573731238375,8,True
UNH,2017-11-29,2017,-0.0296788962295677,-630.1304105594398,False,stop,45,4,0.02056,0.06231,0.32996308778687206,0.6726,50,0.06365790845943442,4,True
UNH,2018-07-17,2018,0.8601745612432036,16795.416571889837,True,trail_ma,61,6,0.03584,0.08116,0.4415968457368161,0.7958,53,0.07739845655770572,31,True
UNIT,2020-12-07,2020,1.184595263868448,51360.73192340253,True,trail_ma,53,4,0.06469,0.15861,0.4078557468003278,0.9263,30,0.04642140068306455,2,True
UNP,2018-09-05,2018,0.6181755254713381,8702.171084136438,True,trail_ma,26,5,0.02241,0.05317,0.42147827722399844,0.5569,52,0.018982465644342028,14,True
URBN,2018-04-05,2018,-0.0184256680581939,-511.1294737839056,False,stop,22,5,0.06212,0.12465,0.49835539510629767,0.839,61,0.05235466161309077,2,True
URBN,2018-05-17,2018,0.516477860721095,13805.908600061948,True,trail_ma,50,6,0.05245,0.12465,0.42077817890092256,0.7212,77,0.11440446655630465,16,True
URI,2007-10-31,2007,-1.0448419632235342,-1287.348689972925,False,stop,10,4,0.0226,0.05985,0.37761069340016706,0.9953,32,0.040305480489666534,5,True
URI,2014-03-04,2014,-0.0305357104465268,-475.60420347069794,False,stop,24,3,0.03479,0.09596,0.36254689453939143,0.9485,26,0.05819470013726846,1,True
USAC,2021-04-01,2021,-1.62213730243654,-83357.36159612572,False,stop_gap,1,4,0.09205,0.19888,0.46284191472244574,0.7408,46,0.003439971272294562,4,True
USAC,2021-07-20,2021,-1.021024587443693,-51802.91780586179,False,stop,5,4,0.04719,0.16121,0.2927237764406675,0.7112,63,0.048765375095396246,12,True
USAC,2023-02-10,2023,-0.0299654658278676,-262.96312768642906,False,stop,19,4,0.03697,0.08627,0.42853830995711145,0.6464,31,0.03410870265488608,9,True
USFD,2018-06-26,2018,-1.3203808717885115,-14562.62445120091,False,stop_gap,23,3,0.02205,0.09946,0.22169716468932232,0.8371,34,0.06385990887842508,7,True
USNA,2013-04-09,2013,-1.0156715009227502,-15300.741029581328,False,stop,4,3,0.07178,0.14949,0.4801658973844404,0.5284,36,0.22959183226620739,13,True
UTHR,2007-07-16,2007,-0.3905418410851447,-2009.9586422005816,False,trail_ma,20,4,0.09072,0.19869,0.4565906688811716,0.779,109,0.14506641157549294,10,True
UTHR,2022-02-10,2022,-0.801044562856144,-39336.00526401923,False,trail_ma,6,3,0.03528,0.1306,0.27013782542113324,0.656,27,-0.06296363995127918,1,True
UTHR,2024-12-18,2024,-1.0664782084099838,-58732.77635260204,False,stop_gap,1,3,0.05213,0.15358,0.33943221773668447,0.7499,24,-0.09465802885752417,3,True
UTL,2019-08-30,2019,0.1074850296872909,2186.632174741376,True,trail_ma,41,3,0.03265,0.06727,0.48535751449383085,0.9425,39,-0.0014689784898231917,2,True
UTZ,2020-11-13,2020,-0.0168713009227486,-690.8122078867435,False,stop,12,5,0.07279,0.16597,0.4385732361270108,0.5077,45,-0.054511813061815184,8,True
UVV,2007-01-08,2007,-1.097601446525463,-1793.329728960592,False,stop_gap,8,5,0.01833,0.0738,0.24837398373983738,0.562,65,0.27122381693976627,12,True
UVV,2015-11-06,2015,-0.0240168241569151,-255.4408737402002,False,stop,21,4,0.04531,0.18526,0.24457519162258448,0.4723,53,-0.0687744278803385,13,True
UVV,2018-08-08,2018,-2.327732261713928,-43664.90936998649,False,stop_gap,1,5,0.04101,0.10049,0.4081003084884068,0.9254,78,0.32282871958047443,26,True
V,2017-10-19,2017,-0.0270779405139086,-506.4567084032593,False,stop,28,5,0.01497,0.03934,0.38052872394509407,0.7144,62,0.08041175756144359,33,True
V,2023-04-14,2023,-0.7026324441029091,-555.9314155410814,False,trail_ma,28,3,0.03108,0.06904,0.4501738122827346,0.9007,33,-0.031099449611800223,11,True
VAC,2014-09-17,2014,-0.0308492149028642,-262.5402494322837,False,stop,13,4,0.03157,0.0692,0.45621387283236997,0.5281,39,0.0240781581615499,15,True
VALE,2016-10-21,2016,5.975929899077252,100469.34850008144,True,target,25,4,0.06098,0.14943,0.40808405273372145,0.7759,37,-0.05747148921964762,10,True
VALE,2026-01-06,2026,1.7899544479143228,24685.181428216747,True,trail_ma,41,3,0.03087,0.0619,0.498707592891761,0.606,33,0.10974781909050502,2,True
VECO,2022-03-29,2022,-1.0187203652403791,-74107.64732358174,False,stop,1,3,0.05722,0.15257,0.3750409648030412,0.8215,26,-0.026202289160003,1,True
VECO,2025-11-13,2025,-1.1528202473309248,-37346.13225190561,False,stop_gap,1,3,0.05849,0.19826,0.2950166448098457,0.6754,24,-0.12656024713479697,6,True
VEON,2004-11-18,2004,-1.018972624796829,-2269.7765521203846,False,stop,5,6,0.05647,0.13025,0.4335508637236084,0.928,85,0.3376562603238362,3,True
VFC,2014-09-12,2014,-0.0444643679102933,-556.0798553779437,False,stop,19,4,0.01946,0.05531,0.3518351111914663,0.6116,44,0.01728484965919508,7,True
VFC,2018-04-30,2018,-1.0214311670445322,-2771.474288390116,False,stop,4,5,0.02681,0.14067,0.1905879007606455,0.4815,47,-0.057147318985197315,3,True
VIAV,2006-03-01,2006,5.968139034386971,15393.98499847159,True,target,6,3,0.0456,0.17143,0.2659977833518054,0.5319,54,0.09642859147671579,6,True
VICI,2019-10-28,2019,1.7618592838339897,48582.96895883179,True,trail_ma,83,6,0.02007,0.05931,0.33839150227617604,0.9336,67,0.04280781077587137,7,True
VIV,2023-11-27,2023,-0.8707508977124145,-10197.944025532252,False,trail_ma,29,3,0.0369,0.08886,0.41525995948683325,0.935,46,0.14067998699105466,2,True
VLO,2006-08-01,2006,-1.0156715009227508,-703.8995517033123,False,stop,9,3,0.07989,0.16304,0.4900024533856723,0.8798,52,0.012427043876217958,4,True
VLO,2022-12-02,2022,-1.0163248721875873,-66148.05925601935,False,stop,1,5,0.06337,0.12776,0.49600814026299306,0.948,47,0.05215723160873664,20,True
VRSK,2020-02-18,2020,-1.021137863249867,-26390.99574650885,False,stop,7,5,0.02489,0.10521,0.23657447010740423,0.7008,63,0.09855304451899638,12,True
VRSK,2020-06-26,2020,1.010979697871991,29329.022115652515,True,trail_ma,51,6,0.06529,0.31227,0.2090818842668204,0.717,53,-0.04610616658308064,27,True
VRSK,2025-02-25,2025,-4.063536691233966,-53029.36909526822,False,stop_gap,1,3,0.02417,0.07744,0.31211260330578516,0.7051,53,0.00018729886359847292,5,True
VRSN,2010-12-13,2010,-0.4250472240953692,-3192.5776623554134,False,trail_ma,22,3,0.05101,0.10563,0.4829120515005207,0.9341,24,0.005070587803046367,6,True
VRSN,2011-05-06,2011,-0.023825006743253,-100.49134343018522,False,stop,16,4,0.04187,0.0897,0.466778149386845,0.8941,47,-0.0018630685861783514,10,True
VRSN,2015-10-23,2015,5.944150866078516,50354.72609302024,True,target,20,4,0.02154,0.1059,0.20339943342776204,0.9717,44,0.057278607979370566,3,True
VRSN,2016-04-29,2016,-1.3402639680609258,-12715.279240949256,False,stop_gap,1,6,0.02479,0.18568,0.13350926324859974,0.6658,80,0.009766451325028402,4,True
VRSN,2025-09-09,2025,-0.485917848072537,-8223.209547390676,False,trail_ma,17,3,0.0279,0.15467,0.1803840434473395,0.904,24,-0.11690573986560016,6,True
VRT,2020-10-26,2020,-1.0241496854764691,-32952.82376644892,False,stop,1,5,0.03478,0.09334,0.3726162416970216,0.5075,63,0.262868750464732,6,True
VRTX,2015-07-06,2015,-1.0188785727774006,-20083.340054137723,False,stop,2,6,0.05149,0.16614,0.3099193451306127,0.6922,62,-0.061248429267012905,11,True
VRTX,2023-03-24,2023,0.9654085901887433,53317.12053923444,True,trail_ma,46,3,0.03537,0.10951,0.3229842023559492,0.7247,28,-0.09591316524875693,9,True
VTOL,2024-09-04,2024,-1.0204668306632183,-48107.48836251451,False,stop,1,3,0.05009,0.1826,0.274315443592552,0.7775,19,0.014671158031706044,5,True
VTR,2026-02-27,2026,-1.0422017462794513,-18915.52071921324,False,stop,2,4,0.02453,0.07022,0.3493306750213614,0.9761,52,0.0718564601600955,2,True
VTRS,2006-03-16,2006,-0.921550991991524,-108.03065975127116,False,trail_ma,18,3,0.04517,0.10348,0.4365094704290684,0.7289,37,0.09930402405522143,6,True
VVV,2024-07-05,2024,-0.0168713009227516,-137.22573051613642,False,stop,21,3,0.04638,0.11348,0.4087063799788509,0.8272,27,-0.059999958852703705,13,True
VZ,2012-06-15,2012,0.1381013916664533,1372.9820475517097,True,trail_ma,45,5,0.02362,0.05865,0.4027280477408354,0.8437,54,0.06423626970479313,6,True
VZ,2024-04-19,2024,-1.027611563124124,-40329.05964597975,False,stop,1,3,0.03857,0.09141,0.42194508259490204,0.8896,28,-0.0520713169175645,27,True
VZ,2024-09-10,2024,-0.1333536055062643,-281.1660420484597,False,trail_ma,31,3,0.02676,0.08984,0.2978628673196794,0.807,23,-0.0333961524043509,14,True
WAB,2023-01-26,2023,-0.4053392257969616,-21138.80178893838,False,trail_ma,30,5,0.04545,0.15696,0.28956422018348627,0.9478,63,0.10543825188956846,31,True
WAL,2015-03-12,2015,2.398040246383881,46387.242137649526,True,trail_ma,96,4,0.0303,0.13387,0.22633898558302834,0.8433,44,0.025785654337854957,5,True
WAT,2007-06-11,2007,-0.6602024493695533,-1454.7019320188906,False,trail_ma,8,3,0.03002,0.06485,0.46291441788743254,0.9373,32,-0.01677691381461288,1,True
WBD,2009-08-25,2009,0.9344859423432216,4572.649062886302,True,trail_ma,46,3,0.07157,0.17442,0.41033138401559455,0.822,50,0.07931885389948135,3,True
WCC,2004-08-26,2004,5.973576325417641,11111.247674266457,True,target,53,3,0.05941,0.14667,0.4050589759323652,0.9539,34,0.07733335461177715,6,True
WCC,2011-01-24,2011,2.1145943874392152,6150.869929541531,True,trail_ma,56,3,0.03049,0.06911,0.4411807263782376,0.6515,44,0.14718392395001056,9,True
WCN,2011-06-17,2011,-0.0457449931682109,-238.95588740396076,False,stop,4,3,0.02311,0.06935,0.3332372025955299,0.8317,55,0.03785625812881532,27,True
WDC,2014-12-10,2014,-0.5103728477381055,-10853.293103327704,False,trail_ma,25,3,0.02567,0.16933,0.1515974723911888,0.6766,53,0.042727786917807986,4,True
WDFC,2015-07-08,2015,-1.025698388081781,-12101.977792233996,False,stop,1,5,0.03545,0.07559,0.4689773779600476,0.7697,45,-0.03427936086813621,19,True
WDFC,2024-04-09,2024,-1.0201099146352852,-58509.88168946583,False,stop,1,3,0.03683,0.07879,0.4674451072471126,0.8252,20,-0.05110599561074658,7,True
WELL,2024-10-29,2024,-0.0354297108397859,-967.6903429595296,False,stop,3,3,0.02482,0.0629,0.39459459459459456,0.7162,29,0.009366944640299968,2,True
WES,2023-01-27,2023,-1.026499000164947,-47649.45770295152,False,stop,2,3,0.04025,0.11026,0.3650462543079993,0.5353,33,-0.0031401135330632046,3,True
WES,2024-07-24,2024,-1.027882703019088,-43758.68731159342,False,stop,1,3,0.03067,0.07012,0.43739304050199657,0.8805,36,0.07579272092204925,6,True
WEX,2017-02-10,2017,-0.7770569083711794,-18319.1181539686,False,trail_ma,2,4,0.04428,0.12505,0.35409836065573774,0.4473,46,0.008988624152270974,25,True
WF,2024-07-22,2024,-0.6347853054895727,-38458.79027973729,False,stop_gap,10,4,0.0392,0.10405,0.37674195098510327,0.9913,59,-0.07570791735097049,24,True
WFC,2014-09-24,2014,-1.0477043791796816,-4618.321788481965,False,stop,6,3,0.01449,0.04653,0.31141199226305605,0.5585,42,-0.018238672242711362,15,True
WINA,2023-01-31,2023,5.965396294846232,281908.36599706084,True,target,55,5,0.04072,0.08753,0.465211927339198,0.4644,53,0.059359719930478505,1,True
WK,2018-02-06,2018,5.949779283494518,81213.83269622982,True,target,8,5,0.02477,0.10629,0.23304167842694518,0.9731,42,-0.03687629077030241,6,True
WKC,2011-05-03,2011,-1.0156715009227495,-12428.73282722042,False,stop,1,3,0.05259,0.12669,0.4151077433104428,0.8407,40,-0.09232880068656257,6,True
WLK,2009-09-11,2009,-0.0168713009227512,-9.277085103762328,False,stop,10,4,0.07365,0.15197,0.4846351253536882,0.4966,50,0.11298171971975646,14,True
WLK,2017-02-01,2017,-0.0259895347106146,-382.25776546840814,False,stop,12,5,0.03801,0.0902,0.4213968957871397,0.7382,34,-0.0037378660271709663,7,True
WLK,2017-08-03,2017,-1.0425095192024427,-14031.676777798915,False,stop,3,6,0.02175,0.11899,0.18278846961929573,0.7501,57,0.04741835641558634,8,True
WLK,2020-12-17,2020,-0.0168713009227497,-150.13270897935357,False,stop,23,5,0.06013,0.13167,0.45667198298777245,0.6899,55,0.16442623323068828,10,True
WLY,2013-12-12,2013,-0.0184708340037543,-444.5450843463305,False,stop,34,4,0.02052,0.06407,0.32027469954737003,0.8192,48,0.0744635665809148,37,True
WMB,2004-05-13,2004,1.4205184371130823,2675.4196261452093,True,trail_ma,50,4,0.04743,0.19143,0.24776680771039022,0.739,45,-0.015174185284031805,18,True
WMB,2004-10-04,2004,3.673987648545626,3782.1841225676094,True,trail_ma,79,3,0.03817,0.0884,0.4317873303167421,0.679,29,-0.04893468211321239,25,True
WMB,2006-11-29,2006,-1.025937372094837,-1365.786506183567,False,stop,16,5,0.03068,0.11391,0.2693354402598543,0.8872,61,0.06622001401884803,4,True
WMT,2019-11-13,2019,-0.0353168029776758,-4.086984271887701,False,stop,2,5,0.02488,0.06838,0.363849078677976,0.9488,39,0.04792474356671672,38,True
WMT,2023-05-19,2023,-1.044353889200719,-24553.381769566044,False,stop,2,5,0.01965,0.06553,0.29986265832443154,0.6583,69,0.02623675479848142,22,True
WNS,2025-10-10,2025,-0.0643091859160645,-574.5066091599416,False,delisted,5,4,0.00344,0.10557,0.03258501468220138,0.2358,58,0.23901843802526423,25,True
WRB,2022-01-25,2022,5.955859880090558,235527.60675237613,True,target,39,3,0.02938,0.10915,0.2691708657810353,0.7558,30,-0.007708744006207691,12,True
WRLD,2006-06-06,2006,1.1669470708393734,3146.140406101064,True,trail_ma,47,6,0.04818,0.13611,0.353978399823672,0.9668,74,0.18017056875592075,1,True
WRLD,2021-05-13,2021,5.975929899077252,316153.5437843465,True,target,70,3,0.07351,0.20706,0.35501786921665224,0.465,25,-0.10879427362322125,22,True
WSC,2018-03-12,2018,-0.0337077704837899,-1029.0563529716223,False,stop_gap,1,3,0.04016,0.11412,0.35191026989134244,0.5978,24,-0.036750531917569274,9,True
WSFS,2013-11-25,2013,0.2473811387910489,5174.668764781499,True,trail_ma,40,3,0.03376,0.08694,0.3883137796181274,0.9116,37,0.13525092435203923,9,True
WSO,2004-07-21,2004,-0.3649617667874296,-196.74101392845293,False,trail_ma,18,3,0.05411,0.16969,0.31887559667629206,0.8107,30,-0.12629526690498882,31,True
WSO,2005-03-18,2005,-0.5807046422605688,-132.8053325685758,False,trail_ma,23,5,0.03612,0.09286,0.38897264699547707,0.9545,70,0.1631106604541266,3,True
WSO,2020-08-28,2020,-1.0386910008343142,-18300.913860871675,False,stop,5,5,0.02697,0.07966,0.33856389656038166,0.7803,54,0.3505471743277069,2,True
WSR,2019-10-31,2019,-0.5911105705874352,-21232.00583010573,False,trail_ma,28,4,0.04734,0.0947,0.49989440337909186,0.8223,47,0.061871320527945306,17,True
WTM,2016-05-20,2016,-1.0363066925193978,-9558.298087852176,False,stop,1,5,0.02889,0.0795,0.36339622641509434,0.8975,62,0.09506803080903214,25,True
WTW,2023-02-08,2023,-1.0450586889197369,-1557.7567069123184,False,stop,1,3,0.02282,0.06281,0.36331794300270653,0.862,34,0.011653346933590658,2,True
WU,2019-08-05,2019,3.7387435646471032,62943.29525634826,True,trail_ma,105,3,0.02824,0.05678,0.49735822472701663,0.6553,34,0.026241725243770775,9,True
WWD,2006-04-17,2006,-0.8391945188431874,-1925.0971683780488,False,stop_gap,6,3,0.04271,0.09324,0.458065208065208,0.6265,32,-0.0014705760545372648,8,True
WWD,2012-01-24,2012,-1.2460050234406366,-175.87369685244371,False,stop_gap,1,5,0.03197,0.1187,0.26933445661331085,0.9287,56,0.22574894937677503,3,True
WWW,2005-02-01,2005,0.1848254017133105,168.13325967393035,True,trail_ma,27,5,0.05768,0.11841,0.4871210201841061,0.9652,49,-0.008042986823630138,10,True
WY,2014-12-10,2014,-0.2470917798498347,-5254.940745550924,False,trail_ma,33,4,0.02229,0.07881,0.2828321279025504,0.8163,97,0.04098410512191264,14,True
XEL,2012-05-22,2012,1.964773944085806,8702.389238311293,True,trail_ma,60,3,0.01799,0.04183,0.43007410949079605,0.8654,37,0.009640627915671773,11,True
XIFR,2017-06-22,2017,5.944941801248098,61248.95346929648,True,target,26,5,0.02195,0.06712,0.32702622169249107,0.818,63,0.05970791208450521,3,True
XOM,2023-04-28,2023,-1.0953828186989814,-34096.12174087019,False,stop_gap,2,3,0.02603,0.13897,0.18730661293804418,0.7526,30,0.02933957850193525,8,True
XOMA,2014-02-21,2014,-1.0961072552159374,-25708.593494210538,False,stop_gap,8,3,0.09427,0.24917,0.3783360757715616,0.4902,25,-0.1268075787807108,2,True
